사원번호,이름,성별,나이,생년월일,주민등록번호,병역,입사일,근속기간,학력,출신대학,학점,채용경로,계약형태,이전직장명,이전최종직급,이전담당업무,회사명,사업장위치,부서,팀,부서레벨,직급,직책,직급레벨,퇴직구분,퇴직일자,이메일,전화번호,주소
EMP1087,홍하늘,여,51,1976-05-25,760525-2742367,해당없음,2004-04-04,22,대졸,숙명여자대학교,3.2,추천,계약직,,,,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,부장,팀장,2,권고사직,2023-04-28,honghaneul_914@nate.com,010-4209-9634,서울시 강서구 마곡동
EMP1088,차예은,여,30,1997-09-05,970905-2219544,해당없음,2022-10-26,3,대졸,경북대학교,4.0,추천,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,사원,팀원,1,,,chayeeun_513@daum.net,010-3891-6748,서울시 강남구 삼성동
EMP1089,남지아,여,43,1984-07-06,840706-2134604,해당없음,2007-11-21,18,대졸,아주대학교,3.9,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,부장,팀장,2,,,namjia_143@kakao.com,010-2922-1906,서울시 송파구 잠실동
EMP1090,임선우,남,38,1989-06-04,890604-1809778,군필,2017-04-13,9,전문대졸,인하공업전문대학,3.6,추천,정규직,,,,두리안정보기술,경기 판교,기획부,사업기획팀,1,과장,팀원,1,권고사직,2024-10-14,limsunwoo13@kakao.com,010-3638-5386,경기도 용인시 기흥구 영덕동
EMP1091,원서윤,여,28,1999-05-17,990517-2497266,해당없음,2022-10-01,3,대학원졸,아주대학교,2.9,인턴전환,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,3,대리,팀원,1,,,wonseoyoon31@naver.com,010-8540-6952,서울시 강남구 삼성동
EMP1092,백유진,여,37,1990-09-23,900923-2464884,해당없음,2015-10-08,10,고졸,,,추천,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,과장,팀장,1,,,baekyujin_dev@daum.net,010-6831-8145,서울시 용산구 이태원동
EMP1093,신현우,남,25,2002-10-10,021010-3113651,군필,2025-12-18,0,대졸,명지대학교,3.5,인턴전환,계약직,,,,두리안정보기술,서울 강남,개발부,프론트팀,1,사원,팀원,1,,,shinhyunwoo27@daum.net,010-1672-9232,경기도 용인시 기흥구 영덕동
EMP1094,정민호,남,24,2003-10-08,031008-3880190,미필,2025-10-26,0,고졸,,,추천,정규직,,,,두리안정보기술,서울 강남,인사부,채용팀,3,사원,팀원,1,,,jungminho_kr@nate.com,010-9655-7898,서울시 용산구 이태원동
EMP1095,민지현,여,28,1999-04-18,990418-2756562,해당없음,2024-01-20,2,고졸,,,경력,계약직,삼성전자,과장,마케팅기획,두리안정보기술,서울 여의도,영업부,해외영업팀,1,사원,팀원,1,,,minjihyun_kr@gmail.com,010-7832-7467,경기도 용인시 기흥구 영덕동
EMP1096,손미래,여,29,1998-01-27,980127-2929151,해당없음,2025-06-20,0,대졸,세종대학교,3.2,인턴전환,계약직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,사원,팀원,1,,,sonmirae64@gmail.com,010-6054-4068,서울시 송파구 문정동
EMP1097,한주원,남,25,2002-07-21,020721-3564492,군필,2025-01-05,1,대졸,홍익대학교,3.7,공채,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,3,사원,팀원,1,,,hanjuwon80@hanmail.net,010-1558-6466,경기도 수원시 영통구 매탄동
EMP1098,박예준,남,46,1981-04-18,810418-1946169,군필,2006-12-25,19,대졸,부산대학교,3.8,공채,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,부장,팀원,2,,,parkyejun.2@nate.com,010-6588-5137,서울시 서초구 서초동
EMP1099,강지우,여,30,1997-03-13,970313-2207250,해당없음,2024-07-27,1,대졸,한양대학교,2.9,인턴전환,계약직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,사원,팀원,1,,,kangjiwoo.2@nate.com,010-7423-2584,서울시 강동구 천호동
EMP1100,한지현,여,34,1993-06-18,930618-2215598,해당없음,2017-04-23,9,대졸,건국대학교,2.6,경력,계약직,네이버,차장,프론트엔드개발,두리안정보기술,경기 판교,영업부,국내영업팀,1,과장,팀장,1,,,hanjihyun_815@daum.net,010-9556-9950,서울시 용산구 이태원동
EMP1101,지다은,여,27,2000-11-16,001116-4256586,해당없음,2024-12-22,1,대졸,한양대학교,3.8,공채,정규직,,,,두리안정보기술,서울 여의도,개발부,인프라팀,1,사원,팀원,1,,,jidaeun77@hanmail.net,010-3065-5741,서울시 서초구 서초동
EMP1102,장예은,여,34,1993-01-03,930103-2180314,해당없음,2018-09-09,7,전문대졸,인하공업전문대학,2.9,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,인프라팀,1,과장,팀장,1,,,jangyeeun_535@daum.net,010-2174-9051,경기도 성남시 분당구 정자동
EMP1103,김우혁,남,31,1996-08-21,960821-1369737,군필,2025-10-12,0,대졸,중앙대학교,2.6,인턴전환,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,사원,팀원,1,,,kimwoohyuk77@nate.com,010-3783-4201,경기도 용인시 기흥구 영덕동
EMP1104,구재현,남,31,1996-07-09,960709-1332765,군필,2025-05-24,0,대졸,한국외국어대학교,3.1,공채,계약직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,사원,팀원,1,계약만료,2027-05-24,koojaehyun34@daum.net,010-1787-5265,서울시 강서구 마곡동
EMP1105,문건우,남,29,1998-11-12,981112-1367658,미필,2022-07-25,3,대졸,연세대학교,3.9,경력,정규직,카카오,과장,프론트엔드개발,두리안정보기술,서울 여의도,기획부,전략기획팀,1,대리,팀원,1,,,moongunwoo_dev@gmail.com,010-2128-2458,서울시 마포구 합정동
EMP1106,양수진,여,27,2000-06-10,000610-4566826,해당없음,2023-03-23,3,대학원졸,서울대학교,2.8,경력,계약직,SK하이닉스,과장,프로젝트관리,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,대리,팀원,1,,,yangsujin.9@nate.com,010-6457-8137,서울시 마포구 합정동
EMP1107,허정수,남,33,1994-04-03,940403-1631083,군필,2021-08-02,4,대졸,성균관대학교,2.8,경력,정규직,포스코,차장,인사관리,두리안정보기술,경기 판교,개발부,프론트팀,1,대리,팀원,1,,,heojungsu_dev@daum.net,010-4524-1588,인천시 부평구 부평동
EMP1108,고민재,남,52,1975-02-16,750216-1246675,군필,2004-02-12,22,대학원졸,세종대학교,3.9,공채,정규직,,,,두리안정보기술,경기 판교,영업부,,1,부장,본부장,2,,,kominjae_198@naver.com,010-4129-3511,경기도 수원시 영통구 매탄동
EMP1109,안지민,여,29,1998-04-21,980421-2470097,해당없음,2022-07-27,3,대졸,한양대학교,2.8,인턴전환,정규직,,,,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,대리,팀원,1,,,ahnjimin35@naver.com,010-6532-6821,서울시 송파구 문정동
EMP1110,민지우,여,27,2000-12-07,001207-4122965,해당없음,2023-12-19,2,대졸,광운대학교,2.9,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,AI팀,1,사원,팀원,1,,,minjiwoo66@kakao.com,010-8153-9117,경기도 고양시 일산동구 장항동
EMP1111,주아름,여,45,1982-02-19,820219-2320979,해당없음,2013-11-17,12,대졸,덕성여자대학교,2.9,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,AI팀,1,차장,팀원,2,,,juareum74@kakao.com,010-9218-8090,경기도 수원시 영통구 매탄동
EMP1112,성나은,여,25,2002-02-02,020202-4446592,해당없음,2025-07-06,0,전문대졸,경북전문대학교,3.8,인턴전환,계약직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,사원,팀원,1,,,sungnaeun@hanmail.net,010-5905-4339,서울시 송파구 문정동
EMP1113,서하준,남,36,1991-12-04,911204-1685478,군필,2021-06-06,4,대졸,서울대학교,3.6,공채,정규직,,,,두리안정보기술,서울 강남,영업부,해외영업팀,1,대리,팀원,1,,,seohajun_372@hanmail.net,010-7578-4590,서울시 영등포구 여의도동
EMP1114,정윤서,여,30,1997-06-23,970623-2887971,해당없음,2024-08-05,1,전문대졸,경북전문대학교,2.5,추천,정규직,,,,두리안정보기술,서울 여의도,인사부,채용팀,3,사원,팀원,1,,,jungyunseo3@naver.com,010-3497-6024,서울시 은평구 불광동
EMP1115,윤예원,여,24,2003-03-01,030301-4462372,해당없음,2025-08-01,0,전문대졸,영진전문대학교,3.0,경력,계약직,네이버,사원,프론트엔드개발,두리안정보기술,서울 여의도,기획부,전략기획팀,1,사원,팀원,1,,,yoonyewon60@daum.net,010-4775-4934,서울시 송파구 잠실동
EMP1116,김도현,남,29,1998-07-09,980709-1426297,군필,2023-10-26,2,대졸,서강대학교,3.9,공채,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,사원,팀원,1,,,kimdohyun35@kakao.com,010-2441-4394,서울시 은평구 불광동
EMP1117,백다은,여,28,1999-03-06,990306-2408491,해당없음,2022-05-11,4,대졸,한양대학교,3.7,경력,정규직,네이버,대리,프로젝트관리,두리안정보기술,서울 여의도,인사부,채용팀,3,대리,팀원,1,,,baekdaeun19@naver.com,010-6049-5280,서울시 강서구 마곡동
EMP1118,김재원,남,27,2000-03-16,000316-3312545,군필,2023-07-07,2,대졸,광운대학교,2.9,공채,계약직,,,,두리안정보기술,서울 여의도,개발부,프론트팀,1,대리,팀원,1,,,kimjaewon94@kakao.com,010-4046-7330,인천시 부평구 부평동
EMP1119,천다은,여,25,2002-03-16,020316-4874914,해당없음,2025-04-08,1,대졸,덕성여자대학교,2.5,추천,정규직,,,,두리안정보기술,서울 여의도,기획부,전략기획팀,1,사원,팀원,1,,,chundaeun60@hanmail.net,010-4013-3583,경기도 성남시 분당구 정자동
EMP1120,주지수,여,47,1980-02-25,800225-2174649,해당없음,2010-05-25,15,대졸,숭실대학교,3.4,경력,정규직,네이버,차장,백엔드개발,두리안정보기술,경기 판교,기획부,사업기획팀,1,부장,팀장,2,,,jujisu_317@hanmail.net,010-6941-6415,서울시 서초구 서초동
EMP1121,우준서,남,31,1996-01-26,960126-1510518,군필,2025-03-07,1,대졸,동국대학교,2.8,경력,정규직,LG전자,사원,프론트엔드개발,두리안정보기술,서울 강남,인사부,교육팀,3,사원,팀원,1,,,woojunseo24@daum.net,010-5189-5263,경기도 성남시 분당구 정자동
EMP1122,고하은,여,30,1997-01-13,970113-2188257,해당없음,2023-07-05,2,대학원졸,덕성여자대학교,3.7,인턴전환,정규직,,,,두리안정보기술,서울 여의도,개발부,AI팀,1,대리,팀원,1,,,kohaeun_dev@gmail.com,010-8447-5580,경기도 고양시 일산동구 장항동
EMP1123,최다현,여,30,1997-10-06,971006-2630512,해당없음,2022-08-04,3,대졸,중앙대학교,4.0,인턴전환,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,대리,팀원,1,,,choidahyun95@gmail.com,010-4979-8796,서울시 영등포구 여의도동
EMP1124,오준혁,남,46,1981-06-05,810605-1205906,면제,2007-02-23,19,대졸,연세대학교,3.0,경력,정규직,LG전자,차장,마케팅기획,두리안정보기술,경기 판교,기획부,전략기획팀,1,부장,팀장,2,,,ohjunhyuk.6@gmail.com,010-2978-1871,서울시 서초구 서초동
EMP1125,손지우,여,27,2000-11-26,001126-4681698,해당없음,2024-04-11,2,대졸,경희대학교,3.7,공채,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,사원,팀원,1,,,sonjiwoo.4@naver.com,010-6032-9169,서울시 강서구 마곡동
EMP1126,문주원,남,28,1999-11-18,991118-1532745,군필,2023-04-01,3,고졸,,,공채,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,3,사원,팀원,1,,,moonjuwon85@hanmail.net,010-4704-5042,서울시 송파구 문정동
EMP1127,김서현,여,28,1999-11-03,991103-2636754,해당없음,2022-06-03,3,대학원졸,연세대학교,2.6,추천,정규직,,,,두리안정보기술,서울 강남,개발부,프론트팀,1,대리,팀원,1,자발적퇴직,2025-08-05,kimseohyun_dev@gmail.com,010-6350-7060,서울시 강서구 마곡동
EMP1128,전정수,남,54,1973-04-25,730425-1494159,군필,2004-02-26,22,대졸,전북대학교,2.7,추천,정규직,,,,두리안정보기술,경기 판교,마케팅부,,1,부장,본부장,2,,,jeonjungsu_work@hanmail.net,010-5099-1835,서울시 강동구 천호동
EMP1129,박하늘,여,48,1979-07-11,790711-2902373,해당없음,2010-03-27,16,대졸,건국대학교,3.0,추천,정규직,,,,두리안정보기술,서울 강남,영업부,해외영업팀,1,부장,팀원,2,,,parkhaneul_work@kakao.com,010-7898-2280,서울시 노원구 상계동
EMP1130,천민재,남,29,1998-11-09,981109-1681062,군필,2022-11-17,3,전문대졸,경북전문대학교,3.6,경력,정규직,현대자동차,대리,프로젝트관리,두리안정보기술,서울 여의도,개발부,인프라팀,1,사원,팀원,1,,,chunminjae_kr@nate.com,010-1006-3425,서울시 노원구 상계동
EMP1131,차지영,여,24,2003-01-05,030105-4579926,해당없음,2025-06-20,0,대졸,서강대학교,3.4,추천,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,사원,팀원,1,자발적퇴직,2027-06-20,chajiyoung.7@gmail.com,010-6857-5457,경기도 수원시 영통구 매탄동
EMP1132,성보미,여,42,1985-03-09,850309-2961045,해당없음,2008-02-23,18,대졸,숭실대학교,3.7,공채,계약직,,,,두리안정보기술,경기 판교,인사부,교육팀,3,부장,팀원,2,,,sungbomi.2@naver.com,010-9610-8557,서울시 강남구 삼성동
EMP1133,송하린,여,29,1998-05-27,980527-2625914,해당없음,2023-02-08,3,대졸,한국외국어대학교,3.3,경력,정규직,LG전자,과장,백엔드개발,두리안정보기술,서울 강남,기획부,사업기획팀,1,대리,팀원,1,,,songharin@naver.com,010-3926-2029,서울시 강남구 삼성동
EMP1134,류세연,여,35,1992-08-26,920826-2702164,해당없음,2020-02-16,6,고졸,,,공채,정규직,,,,두리안정보기술,경기 판교,인사부,채용팀,3,대리,팀원,1,,,ryuseyeon_work@kakao.com,010-7518-3178,서울시 강남구 논현동
EMP1135,방재현,남,26,2001-08-25,010825-3435987,군필,2024-01-12,2,대학원졸,서울대학교,2.9,인턴전환,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,사원,팀원,1,정년퇴직,2025-07-25,bangjaehyun60@naver.com,010-1078-4547,서울시 서초구 방배동
EMP1136,곽세연,여,26,2001-08-12,010812-4764346,해당없음,2025-11-15,0,대졸,숙명여자대학교,3.1,추천,정규직,,,,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,사원,팀원,1,,,kwakseyeon80@daum.net,010-7007-2437,경기도 고양시 일산동구 장항동
EMP1137,송지후,남,40,1987-09-22,870922-1856086,군필,2019-05-13,7,대졸,서강대학교,4.0,추천,정규직,,,,두리안정보기술,경기 판교,기획부,사업기획팀,1,과장,팀장,1,,,songjihoo32@hanmail.net,010-7851-1897,서울시 영등포구 여의도동
EMP1138,유다현,여,43,1984-12-01,841201-2885103,해당없음,2011-06-22,14,전문대졸,경북전문대학교,2.8,추천,계약직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,부장,팀장,2,,,yoodahyun14@gmail.com,010-9096-1230,서울시 노원구 상계동
EMP1139,민준혁,남,31,1996-06-23,960623-1784206,군필,2020-12-11,5,대졸,숙명여자대학교,3.9,추천,정규직,,,,두리안정보기술,서울 강남,인사부,교육팀,3,과장,팀장,1,,,minjunhyuk19@gmail.com,010-9742-5161,서울시 강서구 마곡동
EMP1140,고하늘,여,41,1986-11-21,861121-2635271,해당없음,2017-04-10,9,고졸,,,경력,정규직,LG전자,대리,재무회계,두리안정보기술,서울 여의도,인사부,채용팀,3,과장,팀장,1,,,kohaneul92@gmail.com,010-3353-5250,서울시 강동구 천호동
EMP1141,민수연,여,32,1995-12-01,951201-2507728,해당없음,2019-09-20,6,대졸,덕성여자대학교,3.4,공채,정규직,,,,두리안정보기술,서울 여의도,개발부,인프라팀,1,대리,팀원,1,,,minsuyeon84@daum.net,010-5025-1725,경기도 고양시 일산동구 장항동
EMP1142,엄주원,남,26,2001-02-11,010211-3551843,군필,2026-03-25,0,전문대졸,인하공업전문대학,2.5,인턴전환,정규직,,,,두리안정보기술,경기 판교,인사부,교육팀,3,사원,팀원,1,,,umjuwon_993@naver.com,010-7982-8662,서울시 송파구 문정동
EMP1143,허나은,여,39,1988-04-05,880405-2813398,해당없음,2015-01-27,11,대졸,홍익대학교,3.6,추천,정규직,,,,두리안정보기술,서울 강남,인사부,교육팀,3,차장,팀원,2,,,heonaeun_613@gmail.com,010-8818-9903,서울시 서초구 서초동
EMP1144,윤수아,여,58,1969-07-15,690715-2506012,해당없음,1994-01-22,32,대졸,광운대학교,3.8,경력,정규직,네이버,과장,프로젝트관리,두리안정보기술,서울 강남,마케팅부,,1,이사,대표이사,3,,,yoonsua_work@daum.net,010-9413-4501,서울시 서초구 서초동
EMP1145,주민준,남,29,1998-09-23,980923-1534301,군필,2022-11-12,3,대졸,서강대학교,3.0,추천,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,3,사원,팀원,1,,,juminjun49@hanmail.net,010-7630-5376,서울시 송파구 잠실동
EMP1146,문준혁,남,27,2000-01-06,000106-3222196,군필,2023-06-26,2,대졸,강원대학교,2.5,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,백엔드팀,1,사원,팀원,1,자발적퇴직,2024-08-05,moonjunhyuk_dev@hanmail.net,010-2632-2995,경기도 성남시 분당구 판교동
EMP1147,주도윤,남,33,1994-07-17,940717-1824362,군필,2021-01-24,5,대졸,세종대학교,2.8,공채,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,대리,팀원,1,,,judoyoon91@daum.net,010-7251-9795,서울시 영등포구 여의도동
EMP1148,남소연,여,57,1970-02-09,700209-2918302,해당없음,2002-07-20,23,대졸,성균관대학교,3.9,공채,정규직,,,,두리안정보기술,서울 여의도,기획부,,1,부장,본부장,2,,,namsoyeon_kr@gmail.com,010-8712-9090,서울시 은평구 불광동
EMP1149,남보미,여,33,1994-11-02,941102-2807891,해당없음,2023-01-23,3,고졸,,,공채,계약직,,,,두리안정보기술,경기 판교,개발부,AI팀,1,대리,팀원,1,,,nambomi90@nate.com,010-1309-9247,경기도 성남시 분당구 판교동
